job_name,creation_time,distance_unit,included_speed_limits,network_name,zone_id,probe_source,map_version,date_range_id,date_range_name,date_from,date_to,time_set_id,time_set_name,time_set_days,time_set_times,segment_id,new_segment_id,street_name,frc,speed_limit,distance_m,geometry_wkt,harmonic_avg_speed,average_speed,median_speed,speed_stddev,sample_size,normalized_sample_size,average_travel_time,median_travel_time,travel_time_stddev,travel_time_ratio,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203344445440,1285520203344445440,Mahatma Gandhi Marg,1,50,15.62,"LINESTRING(77.24709 28.6281,77.24708 28.62824)",3.7,3.7,3.7,0.0,1,0.0013,15.2,15.2,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203802017792,1285520203802017792,Indra Prasta Road,3,60,32.3,"LINESTRING(77.24604 28.62805,77.24571 28.62803)",28.6,36.6,37.8,10.5,624,0.8114,4.07,3.08,5.07,1.0,16,23,27,29,32,33,34,35,37,38,39,40,41,42,43,45,47,49,52
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203802017792,1285520203802017792,Indra Prasta Road,3,60,32.3,"LINESTRING(77.24604 28.62805,77.24571 28.62803)",9.7,18.0,18.4,10.2,517,0.6723,12.0,6.32,15.79,2.95,3,5,7,9,11,12,13,15,17,18,20,20,21,23,24,25,28,31,35
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203802050560,1285520203802050560,Indra Prasta Road,3,60,23.15,"LINESTRING(77.24571 28.62803,77.24547 28.62802)",29.0,36.6,37.2,11.1,623,0.8101,2.87,2.24,3.09,1.0,13,22,26,29,32,33,34,36,36,37,39,40,41,42,44,46,48,50,52
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203802050560,1285520203802050560,Indra Prasta Road,3,60,23.15,"LINESTRING(77.24571 28.62803,77.24547 28.62802)",8.0,16.0,15.0,9.7,517,0.6723,10.45,5.56,16.12,3.63,2,4,6,7,9,11,11,13,14,15,16,18,19,20,21,23,25,29,34
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203802083328,1285520203802083328,Indra Prasta Road,3,60,53.16,"LINESTRING(77.24547 28.62802,77.24538 28.62801,77.24493 28.62798)",23.3,33.7,35.5,12.4,623,0.8101,8.21,5.39,10.87,1.0,11,15,21,23,27,28,31,33,34,36,36,38,39,41,43,45,46,49,52
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203802083328,1285520203802083328,Indra Prasta Road,3,60,53.16,"LINESTRING(77.24547 28.62802,77.24538 28.62801,77.24493 28.62798)",7.8,13.8,13.4,8.1,510,0.6632,24.68,14.28,28.39,3.01,2,3,5,7,8,10,11,12,13,13,14,15,16,17,18,20,21,23,29
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203806212096,1285520203806212096,Dak Khana Road,4,70,10.55,"LINESTRING(77.2701 28.6342,77.26999 28.6342)",22.3,23.5,23.5,5.9,4,0.0052,1.7,1.62,0.47,1.0,16,16,16,16,16,24,24,24,24,24,24,24,24,24,24,31,31,31,31
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203806212096,1285520203806212096,Dak Khana Road,4,70,10.55,"LINESTRING(77.2701 28.6342,77.26999 28.6342)",30.2,42.3,38.9,23.1,8,0.0104,1.26,0.98,0.86,0.74,13,13,22,22,22,22,22,39,39,39,48,48,52,52,52,63,63,81,81
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203806212097,1285520203806212097,Dak Khana Road,4,70,10.55,"LINESTRING(77.26999 28.6342,77.2701 28.6342)",13.6,15.9,13.5,6.8,5,0.0065,2.79,2.81,1.22,1.0,8,8,8,8,12,12,12,12,14,14,14,14,22,22,22,22,24,24,24
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203806212097,1285520203806212097,Dak Khana Road,4,70,10.55,"LINESTRING(77.26999 28.6342,77.2701 28.6342)",21.6,22.7,22.6,4.9,7,0.0091,1.75,1.68,0.47,0.63,14,14,19,19,19,22,22,22,23,23,23,26,26,26,26,26,26,29,29
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818598402,1285520203818598402,NH44\,1,70,73.92,"LINESTRING(77.24704 28.62509,77.24701 28.62519,77.247 28.62523,77.24688 28.62574)",56.6,57.6,57.5,7.4,271,0.3524,4.7,4.63,0.64,1.0,45,48,50,52,53,54,55,56,57,58,58,59,60,61,63,64,65,67,69
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818598402,1285520203818598402,NH44\,1,70,73.92,"LINESTRING(77.24704 28.62509,77.24701 28.62519,77.247 28.62523,77.24688 28.62574)",53.7,54.9,55.1,7.8,285,0.3706,4.96,4.83,0.84,1.06,44,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,63,64,67
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818598404,1285520203818598404,AH1,1,70,200.0,"LINESTRING(77.24688 28.62574,77.24682 28.62641,77.24682 28.62665,77.24681 28.62736,77.24682 28.62753,77.24682 28.62754)",57.0,58.1,58.0,7.8,271,0.3524,12.63,12.41,1.78,1.0,45,47,50,52,53,54,55,56,57,58,59,60,61,62,64,65,66,68,72
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818598404,1285520203818598404,AH1,1,70,200.0,"LINESTRING(77.24688 28.62574,77.24682 28.62641,77.24682 28.62665,77.24681 28.62736,77.24682 28.62753,77.24682 28.62754)",54.2,55.8,56.9,8.4,287,0.3732,13.3,12.65,3.09,1.05,42,45,48,50,51,52,53,55,56,57,57,58,59,60,61,62,64,66,69
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818598406,1285520203818598406,AH1,1,70,178.54,"LINESTRING(77.24682 28.62754,77.24681 28.628,77.24681 28.6284,77.24681 28.62915)",56.9,58.0,58.3,7.8,277,0.3602,11.29,11.02,1.61,1.0,45,47,50,52,53,54,55,56,57,58,59,60,61,62,63,64,65,69,71
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818598406,1285520203818598406,AH1,1,70,178.54,"LINESTRING(77.24682 28.62754,77.24681 28.628,77.24681 28.6284,77.24681 28.62915)",54.7,56.1,57.0,8.2,287,0.3732,11.75,11.28,2.09,1.04,42,45,48,50,51,52,53,55,56,57,58,59,60,61,62,63,63,66,69
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818598408,1285520203818598408,AH1,1,70,178.54,"LINESTRING(77.24681 28.62915,77.24679 28.63076)",59.7,60.7,60.5,7.8,276,0.3589,10.77,10.62,1.45,1.0,47,51,53,54,56,57,58,59,60,61,62,63,63,65,66,67,69,71,74
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818598408,1285520203818598408,AH1,1,70,178.54,"LINESTRING(77.24681 28.62915,77.24679 28.63076)",58.0,59.4,59.9,8.5,291,0.3784,11.08,10.73,1.89,1.03,45,49,50,53,54,56,57,58,59,60,61,62,63,63,65,66,68,70,73
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818598410,1285520203818598410,AH1,1,70,26.28,"LINESTRING(77.24679 28.63076,77.24678 28.63077,77.24677 28.631)",59.3,60.4,60.4,8.0,279,0.3628,1.6,1.57,0.22,1.0,47,51,52,54,55,56,57,58,59,60,62,62,64,64,66,67,68,70,73
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818598410,1285520203818598410,AH1,1,70,26.28,"LINESTRING(77.24679 28.63076,77.24678 28.63077,77.24677 28.631)",57.9,59.4,59.5,9.0,289,0.3758,1.64,1.59,0.29,1.02,45,48,50,53,55,56,57,58,59,60,61,62,63,64,64,66,68,70,74
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818762242,1285520203818762242,AH1,1,70,7.65,"LINESTRING(77.24689 28.63082,77.24689 28.63076)",40.6,46.7,48.1,13.1,461,0.5995,0.68,0.57,0.37,1.0,19,28,34,38,40,43,45,46,47,48,49,51,52,54,55,57,58,62,65
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818762242,1285520203818762242,AH1,1,70,7.65,"LINESTRING(77.24689 28.63082,77.24689 28.63076)",27.6,34.8,37.6,13.5,610,0.7932,1.0,0.73,0.68,1.47,13,16,19,20,22,24,28,32,35,38,39,41,43,44,45,47,49,50,54
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818762244,1285520203818762244,AH1,1,70,214.19,"LINESTRING(77.24689 28.63076,77.24689 28.63075,77.24691 28.62882)",38.3,44.5,47.1,13.2,459,0.5969,20.12,16.37,10.86,1.0,18,24,28,33,37,40,42,44,46,47,49,50,51,53,54,55,57,58,61
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818762244,1285520203818762244,AH1,1,70,214.19,"LINESTRING(77.24689 28.63076,77.24689 28.63075,77.24691 28.62882)",26.2,32.8,35.0,12.7,604,0.7854,29.48,22.03,17.98,1.47,12,15,17,19,22,25,27,30,32,35,37,39,40,42,43,44,46,48,52
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818958850,1285520203818958850,AH1,1,70,50.26,"LINESTRING(77.24672 28.63224,77.24683 28.63246,77.24688 28.63266)",58.6,60.2,60.1,9.4,215,0.2796,3.09,3.01,0.54,1.0,45,50,52,53,53,56,57,58,59,60,61,62,64,65,66,67,69,71,76
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818958850,1285520203818958850,AH1,1,70,50.26,"LINESTRING(77.24672 28.63224,77.24683 28.63246,77.24688 28.63266)",58.0,59.7,60.2,9.4,214,0.2783,3.12,3.01,0.62,1.01,45,49,50,52,54,56,56,57,59,60,61,62,63,64,65,66,68,71,75
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818958852,1285520203818958852,AH1,1,70,19.89,"LINESTRING(77.24688 28.63266,77.24689 28.63267,77.24694 28.63283)",59.4,60.9,60.7,9.1,217,0.2822,1.21,1.18,0.21,1.0,48,51,52,53,55,56,57,59,60,61,62,63,65,66,67,68,70,72,76
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818958852,1285520203818958852,AH1,1,70,19.89,"LINESTRING(77.24688 28.63266,77.24689 28.63267,77.24694 28.63283)",58.5,60.1,60.6,9.2,215,0.2796,1.22,1.18,0.21,1.01,45,49,51,53,54,56,57,58,59,61,61,62,63,65,66,67,69,72,75
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818958854,1285520203818958854,AH1,1,70,200.0,"LINESTRING(77.24694 28.63283,77.24695 28.63284,77.24699 28.63331,77.24701 28.63382,77.24701 28.63449,77.24701 28.63463)",55.5,58.5,58.8,8.7,216,0.2809,12.97,12.24,7.0,1.0,46,49,51,52,53,55,55,57,58,59,60,61,62,63,64,65,66,69,72
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818958854,1285520203818958854,AH1,1,70,200.0,"LINESTRING(77.24694 28.63283,77.24695 28.63284,77.24699 28.63331,77.24701 28.63382,77.24701 28.63449,77.24701 28.63463)",56.9,58.3,58.3,8.9,213,0.277,12.66,12.35,2.16,0.98,44,48,50,51,52,54,55,56,57,58,60,61,62,63,64,66,67,69,73
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818958856,1285520203818958856,AH1,1,70,200.0,"LINESTRING(77.24701 28.63463,77.24702 28.63471,77.24702 28.63482,77.24706 28.63494,77.24711 28.63505,77.24719 28.63514,77.24729 28.63522,77.24741 28.63529,77.24753 28.63533,77.24766 28.63535,77.24855 28.63535)",49.9,50.7,50.4,6.1,215,0.2796,14.43,14.29,1.86,1.0,40,43,45,46,47,48,49,49,50,50,51,52,52,53,55,56,57,58,61
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818958856,1285520203818958856,AH1,1,70,200.0,"LINESTRING(77.24701 28.63463,77.24702 28.63471,77.24702 28.63482,77.24706 28.63494,77.24711 28.63505,77.24719 28.63514,77.24729 28.63522,77.24741 28.63529,77.24753 28.63533,77.24766 28.63535,77.24855 28.63535)",49.2,50.2,49.7,7.3,211,0.2744,14.63,14.49,2.09,1.01,39,42,44,45,45,47,48,48,49,50,51,52,52,53,54,55,57,58,62
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818958858,1285520203818958858,AH1,1,70,200.0,"LINESTRING(77.24855 28.63535,77.24973 28.63533,77.2506 28.63533)",58.2,59.0,59.4,7.1,216,0.2809,12.38,12.12,1.57,1.0,48,50,52,53,54,55,56,57,59,59,60,61,61,62,63,65,66,68,71
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818958858,1285520203818958858,AH1,1,70,200.0,"LINESTRING(77.24855 28.63535,77.24973 28.63533,77.2506 28.63533)",58.1,59.3,59.2,8.5,211,0.2744,12.4,12.16,1.93,1.0,44,49,52,53,55,56,57,58,58,59,60,61,62,63,64,66,68,69,72
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818958860,1285520203818958860,AH1,1,70,129.83,"LINESTRING(77.2506 28.63533,77.25193 28.63533)",61.0,62.1,62.2,8.3,216,0.2809,7.67,7.51,1.09,1.0,49,52,53,56,57,59,60,61,61,62,63,64,65,66,67,67,69,74,76
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818958860,1285520203818958860,AH1,1,70,129.83,"LINESTRING(77.2506 28.63533,77.25193 28.63533)",61.0,62.6,62.6,9.9,213,0.277,7.66,7.47,1.33,1.0,44,50,53,56,57,58,60,61,62,63,64,65,66,67,69,70,71,74,78
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203818958862,1285520203818958862,AH1,1,70,129.83,"LINESTRING(77.25193 28.63533,77.25248 28.63533,77.25282 28.63532,77.25326 28.63529)",60.3,61.5,62.0,8.4,216,0.2809,7.75,7.54,1.15,1.0,47,50,52,55,56,57,59,60,61,62,63,64,65,66,67,68,69,71,76
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203818958862,1285520203818958862,AH1,1,70,129.83,"LINESTRING(77.25193 28.63533,77.25248 28.63533,77.25282 28.63532,77.25326 28.63529)",60.4,62.0,62.0,9.7,213,0.277,7.74,7.54,1.36,1.0,44,48,53,56,57,58,59,60,61,62,63,64,66,67,68,69,70,73,76
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203852906496,1285520203852906496,Vikas Marg,2,50,22.57,"LINESTRING(77.27698 28.63005,77.27688 28.62999,77.2768 28.62993)",13.7,23.1,22.2,12.1,273,0.355,5.94,3.66,7.88,1.0,5,7,10,13,15,16,18,19,20,22,24,26,27,30,32,33,36,39,43
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203852906496,1285520203852906496,Vikas Marg,2,50,22.57,"LINESTRING(77.27698 28.63005,77.27688 28.62999,77.2768 28.62993)",11.7,21.3,19.6,11.5,247,0.3212,6.93,4.15,10.52,1.17,3,7,11,12,13,15,17,18,19,20,21,23,24,27,29,30,32,35,40
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520203853201408,1285520203853201408,New Patparganj Road,3,70,15.99,"LINESTRING(77.2768 28.62993,77.27686 28.62984,77.27689 28.62981)",18.6,19.8,20.1,4.8,33,0.0429,3.1,2.86,0.82,1.0,11,14,14,15,16,17,17,19,20,20,21,21,22,22,23,24,25,25,29
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520203853201408,1285520203853201408,New Patparganj Road,3,70,15.99,"LINESTRING(77.2768 28.62993,77.27686 28.62984,77.27689 28.62981)",14.6,18.5,17.0,8.0,32,0.0416,3.93,3.39,2.69,1.27,5,11,12,13,14,16,16,16,17,17,18,19,20,20,20,21,25,28,36
